"sku","name","description","manufacturer","manufacturer_part_number","family_series","brand_logo_url","price","lead_time","is_discontinued","is_repairable","voltage","output_type","sensing_type","protection_rating","categories_separated","url","image_url","net_weight","gross_weight","ship_length","ship_width","ship_height","category_level_2","accessory_type"
"KIT-FC6A-16-RC-HG2G-5TT-IDEC","KIT-FC6A-16-RC-HG2G-5TT","PLC OI KIT DC 16 IO HG2G color","IDEC","KIT-FC6A-16-RC-HG2G-5TT","IDEC Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/idec/logo_s.jpg","1213.13","618","0","0","24 VDC","null","null","null","Products > Automation & Control > Programmable Logic Controllers > Programmable Logic Controllers","https://www.galco.com/kit-fc6a-16-rc-hg2g-5tt-idec.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/k/i/kit-fc6a-16-rc-hg2g-5tt-idec.jpg","4.735","4.73","12.5","10.6","10.85","Products /// Automation & Control /// Programmable Logic Controllers","IDEC Programmable Logic Controllers"
"KIT-TOUCH-CB-IDEC","KIT-TOUCH-CB","SmartAXIS Touch Starter Kit 65K color TFT Dark bezel, USB cable, 30W PS and software","IDEC","KIT-TOUCH-CB","IDEC Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/idec/logo_s.jpg","560.02","437","0","0","20.4-28.8 VDC","null","null","null","Products > Automation & Control > Programmable Logic Controllers > Programmable Logic Controllers","https://www.galco.com/kit-touch-cb-idec.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/k/i/kit-touch-cb-idec.jpg","2.64","2.64","6.95","10.4","12.25","Products /// Automation & Control /// Programmable Logic Controllers","IDEC Programmable Logic Controllers"
"KIT-TOUCH-CKS-IDEC","KIT-TOUCH-CKS","FT1A Touch 14 I/O Starter Kit, 65K TFT Color, Sink outputs, silver bezel","IDEC","KIT-TOUCH-CKS","IDEC Programmable Logic Controllers, FT1A Series","https://www.galco.com/media/amasty/shopby/option_images/slider/idec/logo_s.jpg","843.38","244","0","0","24 VDC","null","null","null","Products > Automation & Control > Programmable Logic Controllers > Programmable Logic Controllers","https://www.galco.com/kit-touch-cks-idec.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/k/i/kit-touch-cks-idec.jpg","2.75","2.75","7.05","10.55","12.35","Products /// Automation & Control /// Programmable Logic Controllers","IDEC Programmable Logic Controllers, FT1A Series"
"MR101/C-EDWD","MR101/C","Relay","Edwards Signaling","MR101/C","Edwards Signaling Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/edwd/logo_s.jpg","34.05","7","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/mr101-c-edwards-signaling.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/m/r/mr101-c-edwards-signaling.jpg","0.825","0.952","5.25","3.15","2.7","Products /// Automation & Control /// Programmable Logic Controllers","Edwards Signaling Programmable Logic Controllers"
"MZB79P-TURK","MZB79P","Interface Module","Turck","K1074","Turck Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/turk/logo_s.jpg","292.66","9","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/mzb79p-turck.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/m/z/mzb79p-turck.jpg","0.24","0.275","4.1","0.5","3.5","Products /// Automation & Control /// Programmable Logic Controllers","Turck Programmable Logic Controllers"
"PAM1-EDWD","PAM1","Relay - 24V Ac/Dc Or 120V Ac","Edwards Signaling","PAM1","Edwards Signaling Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/edwd/logo_s.jpg","25.65","14","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/pam1-edwards-signaling.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/p/a/pam1-edwards-signaling.jpg","0.84","0.84","2.5","3","4","Products /// Automation & Control /// Programmable Logic Controllers","Edwards Signaling Programmable Logic Controllers"
"SKF-FF4-KRMR","SKF-FF4","easy Programmable Relays, easy500 panel window","Klockner-Moeller, Div of Eaton Corp.","EATON-233780","Klockner-Moeller, Div of Eaton Corp. Programmable Logic Controllers","https://www.galco.com/media/amasty/shopby/option_images/slider/krmr/logo_s.jpg","33.99","30","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Accessories","https://www.galco.com/skf-ff4-klockner-moeller-div-of-eaton-corp.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/s/k/skf-ff4-klockner-moeller-div-of-eaton-corp.jpg","0.115","0.28","3.05","3.7","1.2","Products /// Automation & Control /// Programmable Logic Controllers","Klockner-Moeller, Div of Eaton Corp. Programmable Logic Controllers"
"SMT-2AO-IMOA","SMT-2AO","iSmart Expansion Unit Power - 24VDC 2 Analogue Output (0-10V 0-20","IMO","SMT-2AO","IMO Programmable Logic Controllers, iSmart Series","https://www.galco.com/media/brands/imoa/logo_s.jpg","364.35","null","0","0","null","Analog","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Expansions","https://www.galco.com/smt-2ao-imo-automation.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/s/m/smt-2ao-imo.jpg","0.24","0.345","3.55","1.8","2.45","Products /// Automation & Control /// Programmable Logic Controllers","IMO Programmable Logic Controllers, iSmart Series"
"SMT-4PT-IMOA","SMT-4PT","iSmart Expansion Unit Power - 24VDC 4 PT100 Temperature Inputs","IMO","SMT-4PT","IMO Programmable Logic Controllers, iSmart Series","https://www.galco.com/media/brands/imoa/logo_s.jpg","364.35","null","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Expansions","https://www.galco.com/smt-4pt-imo-automation.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/s/m/smt-4pt-imo.jpg","0.36","0.36","4.05","2.7","3.35","Products /// Automation & Control /// Programmable Logic Controllers","IMO Programmable Logic Controllers, iSmart Series"
"SMT-MA-R8-IMOA","SMT-MA-R8","iSmart Digital Expansion Module Power - 85-264 VAC 4 DI (AC) 4 RLY Out (8A 2A)","IMO","SMT-MA-R8","IMO Programmable Logic Controllers, iSmart Series","https://www.galco.com/media/brands/imoa/logo_s.jpg","121.46","null","0","0","null","Digital","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Expansions","https://www.galco.com/smt-ma-r8-imo-automation.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/s/m/smt-ma-r8-imo.jpg","0.275","0.385","3.5","1.8","2.45","Products /// Automation & Control /// Programmable Logic Controllers","IMO Programmable Logic Controllers, iSmart Series"
"SMT-MD-4AI-IMOA","SMT-MD-4AI","4 analog input expansion module (0-10v or 4-20mA) for ismart base modules V3 or V4.”","IMO","SMT-MD-4AI","IMO Programmable Logic Controllers, iSmart Series","https://www.galco.com/media/brands/imoa/logo_s.jpg","307.42","null","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Expansions","https://www.galco.com/smt-md-4ai-imo-automation.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/s/m/smt-md-4ai-imo.jpg","0.225","0.335","3.5","1.8","2.45","Products /// Automation & Control /// Programmable Logic Controllers","IMO Programmable Logic Controllers, iSmart Series"
"SMT-MD-R8-IMOA","SMT-MD-R8","iSmart Digital Expansion Module Power - 24VDC 4 DI 4 RLY Out (8A 2A)","IMO","SMT-MD-R8","IMO Programmable Logic Controllers, iSmart Series","https://www.galco.com/media/brands/imoa/logo_s.jpg","112.43","null","0","0","null","Digital","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Expansions","https://www.galco.com/smt-md-r8-imo-automation.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/s/m/smt-md-r8-imo.jpg","0.375","0.38","4.05","2.8","3.3","Products /// Automation & Control /// Programmable Logic Controllers","IMO Programmable Logic Controllers, iSmart Series"
"SMT4-EA-R20-IMOA","SMT4-EA-R20","iSmart Intelligent Relay - V4, 110-240VAC, HMI, 12 DI (AC), 8 Rly out (8A, 2A) Datalogging, Built-In Ethernet, Modbus TCP","IMO","SMT4-EA-R20","IMO Programmable Logic Controllers","https://www.galco.com/media/brands/imoa/logo_s.jpg","342.31","null","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Expansions","https://www.galco.com/smt4-ea-r20-imo-automation.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/s/m/smt4-ea-r20-imo.jpg","0.695","0.76","3.55","4.95","2.5","Products /// Automation & Control /// Programmable Logic Controllers","IMO Programmable Logic Controllers"
"SMT4-ED-R12-IMOA","SMT4-ED-R12","iSmart Intelligent Relay - V4, 24VDC, HMI, 8 DC in, 2A/D in, 4 Rly out (8A, 2A)","IMO","SMT4-ED-R12","IMO Programmable Logic Controllers","https://www.galco.com/media/brands/imoa/logo_s.jpg","255.16","null","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Expansions","https://www.galco.com/smt4-ed-r12-imo-automation.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/s/m/smt4-ed-r12-imo.jpg","0.47","0.515","3.5","2.85","2.5","Products /// Automation & Control /// Programmable Logic Controllers","IMO Programmable Logic Controllers"
"SMT4-ED-R20-IMOA","SMT4-ED-R20","iSmart Intelligent Relay - V4, 24VDC, HMI, 12 DI, 4AI, 8 Rly out (8A, 2A)","IMO","SMT4-ED-R20","IMO Programmable Logic Controllers","https://www.galco.com/media/brands/imoa/logo_s.jpg","292.52","null","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Expansions","https://www.galco.com/smt4-ed-r20-imo.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/s/m/smt4-ed-r20-imo.jpg","0.38","0.755","3.4","2.8","2.05","Products /// Automation & Control /// Programmable Logic Controllers","IMO Programmable Logic Controllers"
"SNAP-AIMA-4-OPTO","SNAP-AIMA-4","SNAP 4-Ch -20mA to +20mA Analog Current Input Module","Opto 22","SNAP-AIMA-4","Opto 22 Programmable Logic Controllers, SNAP Series","https://www.galco.com/media/amasty/shopby/option_images/slider/opto/logo_s.jpg","458.54","153","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Expansions","https://www.galco.com/snap-aima-4-opto.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/s/n/snap-aima-4-opto-22.jpg","0.2","0.22","0.7","3.25","3.6","Products /// Automation & Control /// Programmable Logic Controllers","Opto 22 Programmable Logic Controllers, SNAP Series"
"SNAP-AIMA-I-OPTO","SNAP-AIMA-I","SNAP 2-Ch Isolated -20 mA to +20 mA Analog Current Input Module","Opto 22","SNAP-AIMA-i","Opto 22 Programmable Logic Controllers, SNAP Series","https://www.galco.com/media/amasty/shopby/option_images/slider/opto/logo_s.jpg","443.66","46","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Expansions","https://www.galco.com/snap-aima-i-opto.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/s/n/snap-aima-i-opto-22.jpg","0.195","0.215","0.75","3.25","3.6","Products /// Automation & Control /// Programmable Logic Controllers","Opto 22 Programmable Logic Controllers, SNAP Series"
"SNAP-AIRTD-OPTO","SNAP-AIRTD","SNAP 2-Ch 100-Ohm Platinum RTD Analog Temperature Input Module","Opto 22","SNAP-AIRTD","Opto 22 Programmable Logic Controllers, SNAP Series","https://www.galco.com/media/amasty/shopby/option_images/slider/opto/logo_s.jpg","381.82","153","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Expansions","https://www.galco.com/snap-airtd-opto.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/s/n/snap-airtd-opto-22.jpg","0.185","0.205","0.75","3.25","3.6","Products /// Automation & Control /// Programmable Logic Controllers","Opto 22 Programmable Logic Controllers, SNAP Series"
"SNAP-AITM-OPTO","SNAP-AITM","SNAP 2-Ch Type E, J, K Thermocouple or -150mV to +150mV Analog Input Module","Opto 22","SNAP-AITM","Opto 22 Programmable Logic Controllers, SNAP Series","https://www.galco.com/media/amasty/shopby/option_images/slider/opto/logo_s.jpg","311.11","152","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Expansions","https://www.galco.com/snap-aitm-opto.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/s/n/snap-aitm-opto-22.jpg","0.16","0.185","0.7","3.25","3.25","Products /// Automation & Control /// Programmable Logic Controllers","Opto 22 Programmable Logic Controllers, SNAP Series"
"SNAP-AITM-I-OPTO","SNAP-AITM-I","SNAP 2-Ch Isolated Type E,J, or K Thermocouple Analog Input Module","Opto 22","SNAP-AITM-i","Opto 22 Programmable Logic Controllers, SNAP Series","https://www.galco.com/media/amasty/shopby/option_images/slider/opto/logo_s.jpg","461.29","139","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Expansions","https://www.galco.com/snap-aitm-i-opto.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/s/n/snap-aitm-i-opto-22.jpg","0.165","0.19","0.75","3.25","3.25","Products /// Automation & Control /// Programmable Logic Controllers","Opto 22 Programmable Logic Controllers, SNAP Series"
"SNAP-AIV-8-OPTO","SNAP-AIV-8","SNAP 8-Ch -10VDC to +10VDC Analog Input Module","Opto 22","SNAP-AIV-8","Opto 22 Programmable Logic Controllers, SNAP Series","https://www.galco.com/media/amasty/shopby/option_images/slider/opto/logo_s.jpg","737.1","6","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Expansions","https://www.galco.com/snap-aiv-8-opto.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/s/n/snap-aiv-8-opto-22.jpg","0.17","0.19","0.65","3.25","3.6","Products /// Automation & Control /// Programmable Logic Controllers","Opto 22 Programmable Logic Controllers, SNAP Series"
"SNAP-AOV-25-OPTO","SNAP-AOV-25","SNAP 2-Ch 0-10 VDC Analog Voltage Output Module","Opto 22","SNAP-AOV-25","Opto 22 Programmable Logic Controllers, SNAP Series","https://www.galco.com/media/amasty/shopby/option_images/slider/opto/logo_s.jpg","439.68","7","0","0","null","Analog","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Expansions","https://www.galco.com/snap-aov-25-opto.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/s/n/snap-aov-25-opto-22.jpg","0.205","0.23","0.7","3.25","3.6","Products /// Automation & Control /// Programmable Logic Controllers","Opto 22 Programmable Logic Controllers, SNAP Series"
"SNAP-IAC5-OPTO","SNAP-IAC5","SNAP 4-Ch 90-140 VAC/VDC Digital (Discrete) Input Module","Opto 22","SNAP-IAC5","Opto 22 Programmable Logic Controllers, SNAP Series","https://www.galco.com/media/amasty/shopby/option_images/slider/opto/logo_s.jpg","73.83","28","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Expansions","https://www.galco.com/snap-iac5-opto.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/s/n/snap-iac5-opto-22.jpg","0.155","0.175","0.75","3.25","3.6","Products /// Automation & Control /// Programmable Logic Controllers","Opto 22 Programmable Logic Controllers, SNAP Series"
"SNAP-IDC-32-OPTO","SNAP-IDC-32","SNAP 32-channel Digital (Discrete) Input Module, 10-32 VDC","Opto 22","SNAP-IDC-32","Opto 22 Programmable Logic Controllers, SNAP Series","https://www.galco.com/media/amasty/shopby/option_images/slider/opto/logo_s.jpg","301.47","8","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Expansions","https://www.galco.com/snap-idc-32-opto.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/s/n/snap-idc-32-opto-22.jpg","0.165","0.19","0.7","3.35","3.3","Products /// Automation & Control /// Programmable Logic Controllers","Opto 22 Programmable Logic Controllers, SNAP Series"
"SNAP-IDC5-OPTO","SNAP-IDC5","SNAP 4-Ch 10-32 VAC/VDC Digital (Discrete) Input Module","Opto 22","SNAP-IDC5","Opto 22 Programmable Logic Controllers, SNAP Series","https://www.galco.com/media/amasty/shopby/option_images/slider/opto/logo_s.jpg","68.48","5","0","0","null","null","null","null","Products > Automation & Control > Programmable Logic Controllers > PLC Expansions","https://www.galco.com/snap-idc5-opto.html","https://www.galco.com/media/catalog/product/cache/0ea835f39922766a68bc9b4391a5bb45/s/n/snap-idc5-opto-22.jpg","0.155","0.175","3.55","3.25","0.8","Products /// Automation & Control /// Programmable Logic Controllers","Opto 22 Programmable Logic Controllers, SNAP Series"
